Version	2	Start	1459535196.169
Time	Valor
462.837	16846
462.851	16777
462.885	16888
462.939	17163
462.939	17163
462.998	17004
463.057	16818
463.094	16668
463.240	16644
463.311	16514
463.333	16689
463.416	16290
463.477	16290
463.538	16190
463.630	16166
463.687	15871
463.779	15682
463.872	15666
463.936	15774
464.007	15897
464.084	15891
464.153	15954
464.230	15942
464.267	15895
464.351	15887
464.408	15768
464.531	15753
464.618	15704
464.711	15786
464.769	15827
464.799	15723
464.829	15646
464.905	15666
464.959	15693
465.009	15569
465.158	15178
465.280	15442
465.309	15665
465.462	15622
465.515	15778
465.548	15854
465.607	15879
465.660	15847
465.760	15893
465.860	15957
465.860	15957
465.911	16139
465.967	15648
466.000	15688
466.061	15584
466.178	15503
466.269	15171
466.326	15121
466.397	14902
466.447	15027
466.542	15245
466.664	15351
466.752	15546
466.780	15747
466.836	15640
466.956	15613
467.033	15820
467.078	15812
467.111	15782
467.181	15799
467.200	15673
467.302	15678
467.347	15617
467.426	15531
467.481	15246
467.656	15316
467.857	15477
467.892	15527
467.959	15575
467.982	15742
468.075	15724
468.134	15754
468.174	15622
468.220	15549
468.283	15304
468.316	15256
468.390	15161
468.429	15142
468.487	15338
468.550	15591
468.636	15659
468.728	15625
468.798	15490
468.877	15273
468.968	15296
468.977	15377
469.033	15507
469.196	15411
469.238	15478
469.304	15507
469.478	15253
469.570	15586
469.658	15559
469.806	15552
469.839	15581
469.899	15658
469.987	15198
470.021	15109
470.080	15317
470.139	15481
470.257	15655
470.387	15402
470.408	15326
470.441	15370
470.467	15570
470.590	15490
470.591	15481
470.658	15145
470.751	15411
470.797	15456
470.906	15477
470.977	15574
471.039	15722
471.100	15663
471.218	15576
471.221	15443
471.397	15524
471.400	15524
471.431	15455
471.486	15275
471.517	15241
471.636	15342
471.727	15456
471.788	15730
471.819	15797
471.823	15781
471.863	15560
471.932	15727
472.031	15722
472.179	15709
472.241	15660
472.268	15728
472.382	15666
472.395	15666
472.418	15686
472.425	15687
472.516	15741
472.539	15764
472.573	15780
472.630	15846
472.631	15877
472.669	15922
472.755	16013
472.809	15957
472.956	16120
472.995	16164
473.017	16198
473.077	16205
473.141	15994
473.287	16164
473.408	16197
473.441	16196
473.527	16188
473.655	16210
473.828	16377
473.891	16537
473.960	16424
474.039	16412
474.077	16521
474.129	16736
474.187	16736
474.252	16635
474.358	16502
474.361	16494
474.495	16697
474.610	16762
474.667	16762
474.758	16893
474.828	16899
474.913	16827
474.997	17086
475.032	17060
475.059	17060
475.061	17176
475.148	16957
475.215	17159
475.269	17186
475.329	17320
475.405	17454
475.449	17074
475.510	17032
475.749	16457
475.826	16185
475.842	16076
475.954	15858
476.027	15557
476.063	15531
476.392	15666
476.397	15837
476.465	15953
476.483	15889
476.584	15549
476.647	15443
476.700	15319
476.757	14870
476.853	15040
476.954	15115
477.008	14911
477.018	14852
477.051	15073
477.228	15118
477.244	15118
477.256	15099
477.283	15139
477.322	15107
477.383	14927
477.433	14994
477.716	15204
477.967	15400
478.019	15287
478.263	15161
478.270	15247
478.393	15521
478.399	15625
478.406	15839
478.483	15889
478.613	15863
478.640	16021
478.661	16009
478.670	16119
478.681	16189
478.690	16222
478.699	16178
478.758	16434
478.812	16580
478.823	16698
478.873	16839
478.966	16930
478.982	16872
479.218	16900
479.598	16865
479.604	16828
479.613	16755
479.625	16842
479.630	16810
479.637	16954
479.651	16859
479.698	17035
479.739	17152
479.799	16882
479.831	16847
479.867	16799
479.871	16613
479.950	16612
479.983	16731
480.073	16814
480.099	16754
480.130	16748
480.251	16763
480.285	16738
480.340	16776
480.451	16795
480.491	16738
480.551	16815
480.640	16622
480.789	16790
480.818	16843
480.948	16783
481.090	16587
481.126	16699
481.213	16831
481.284	16799
481.362	16857
481.407	16899
481.609	17043
481.627	17066
481.723	16909
481.737	16785
481.752	16712
481.822	16621
481.824	16574
481.842	16574
481.973	16477
481.974	16535
482.018	16299
482.116	16373
482.190	16309
482.227	16245
482.266	16352
482.319	16382
482.390	16326
482.498	16216
482.568	16248
482.631	16224
482.680	15925
482.771	15914
482.830	15871
482.950	15808
482.982	15408
483.043	15424
483.098	15235
483.170	15218
483.171	15218
483.282	14955
483.370	15110
483.402	15224
483.478	15030
483.519	15235
483.584	15486
483.640	15652
483.697	16018
483.761	15880
483.823	15894
483.980	16180
484.089	16088
484.152	16289
484.178	16412
484.273	16345
484.337	16492
484.389	16643
484.452	16694
484.507	16824
484.581	17279
484.691	17495
484.748	17558
484.780	17755
484.811	17695
484.899	17845
484.968	17623
485.050	17594
485.156	17581
485.200	17520
485.229	17229
485.317	16905
485.380	16736
485.407	16678
485.499	16376
485.529	16378
485.561	16327
485.767	16167
485.829	15961
485.924	15597
485.959	15550
486.013	15462
486.018	15386
486.039	15399
486.166	15288
486.254	15046
486.280	15173
486.400	15325
486.623	14856
486.699	14666
486.760	14484
486.790	14558
486.941	14713
486.974	14705
487.080	14721
487.177	14610
487.302	14496
487.358	14452
487.451	14405
487.480	14392
487.570	14482
487.632	14413
487.718	14676
487.839	14627
487.897	14599
488.053	14805
488.110	14921
488.175	14986
488.233	15137
488.262	15122
488.263	15112
488.332	14982
488.380	14884
488.475	14960
488.487	14830
488.534	14757
488.678	14551
488.737	14635
488.800	14706
488.859	14744
488.980	15103
489.097	15415
489.221	15580
489.279	15520
489.339	15222
489.457	14786
489.488	14763
489.552	14611
489.660	14528
489.703	14451
489.733	14305
489.822	13850
489.909	13466
489.921	13459
490.059	13644
490.112	14036
490.152	14058
490.207	14032
490.272	14026
490.449	14075
490.515	14040
490.568	14071
490.687	14221
490.754	14174
490.784	14130
490.840	14096
490.959	14098
491.020	14140
491.141	14451
491.203	14469
491.443	14360
491.561	14343
491.810	14350
491.919	14662
491.949	14641
492.010	14816
492.070	14866
492.279	15471
492.428	15552
492.493	15445
492.609	15266
492.663	15214
492.677	15185
492.700	15156
492.727	15128
492.738	15234
492.827	15212
492.847	15313
492.885	15284
492.969	15243
493.029	15133
493.104	15235
493.152	15085
493.220	15227
493.272	15300
493.369	15447
493.398	15381
493.538	15482
493.872	15734
493.911	15741
493.932	15758
493.990	15714
494.050	15752
494.111	15747
494.227	15756
494.292	15755
494.408	15650
494.500	15702
494.566	15697
494.650	15659
494.830	15608
494.832	15649
494.928	15672
494.984	15905
495.098	16034
495.169	15885
495.192	15726
495.312	15773
495.365	15731
495.430	15653
495.489	15607
495.495	15619
495.604	15356
495.971	15287
496.003	15238
496.020	15058
496.040	14851
496.168	14920
496.186	14951
496.331	14886
496.346	14837
496.381	14861
496.445	14802
496.481	14624
496.539	14585
496.579	14632
496.666	14523
496.691	14693
496.805	14687
496.846	14774
496.869	14754
496.969	14914
497.023	14929
497.065	14839
497.143	15000
497.229	14987
497.289	15061
497.367	15114
497.413	15060
497.472	15350
497.546	15195
497.595	15178
497.664	15310
497.719	15215
497.813	15317
497.891	15591
498.126	15850
498.140	15625
498.192	15421
498.229	15278
498.311	15672
498.345	15739
498.403	15784
498.489	15614
498.583	15794
498.812	16007
498.988	16222
499.013	16225
499.057	16268
499.132	16040
499.216	16309
499.313	16480
499.349	16424
499.364	16466
499.464	16409
499.512	16468
499.586	16500
499.597	16532
499.630	16589
499.661	16620
499.695	16701
499.750	16685
499.810	16720
499.899	16783
500.030	16695
500.052	16553
500.109	16538
500.170	16486
500.179	16540
500.260	16492
500.381	16258
500.411	16387
500.529	16340
500.623	16354
500.681	16398
500.743	16303
500.910	16162
500.937	15993
500.990	16035
501.015	16061
501.100	16020
501.104	15955
501.161	15995
501.190	15916
501.252	15995
501.340	16144
501.431	16273
501.578	16122
501.654	16131
501.697	16072
501.849	15713
501.962	15812
501.971	15805
502.000	15770
502.149	15837
502.182	15742
502.297	15465
502.387	15537
502.449	15550
502.551	15450
502.600	15529
502.687	15686
502.764	15759
502.851	15599
502.935	15441
502.942	15504
503.170	15564
503.197	15496
503.265	15588
503.288	15607
503.409	15697
503.470	15596
503.535	15615
503.593	15399
503.682	15094
503.775	15111
503.890	14791
503.921	14743
504.012	14673
504.099	14731
504.102	14739
504.129	14773
504.256	14522
504.278	14510
504.370	14240
504.488	14329
504.519	14343
504.617	14197
504.701	14175
504.792	14146
504.881	14414
504.970	14730
505.093	14813
505.124	14904
505.253	14929
505.327	15082
505.348	15019
505.423	15185
505.510	15517
505.582	15483
505.666	15552
505.728	15763
505.809	15491
505.930	15939
505.990	15773
506.049	15790
506.110	15931
506.200	16032
506.254	16040
506.334	16134
506.352	16289
506.409	16436
506.439	16572
506.653	16572
506.741	16317
506.857	16191
506.918	16156
506.982	16037
506.982	16056
507.101	16095
507.150	16035
507.208	15948
507.257	16027
507.345	15906
507.375	15728
507.610	15412
507.739	15417
507.850	15301
507.908	15179
508.001	14844
508.118	14695
508.150	14609
508.271	14091
508.332	13944
508.361	13884
508.452	13959
508.510	13795
508.511	13779
508.569	13614
508.661	13607
508.662	13614
508.693	13566
508.747	13479
508.811	13460
508.855	13478
508.944	13330
508.946	13256
508.961	13291
509.228	13384
509.259	13136
509.322	13276
509.414	13393
509.498	13319
509.531	13293
509.590	12991
509.651	12985
509.708	13016
509.768	12879
509.893	13011
510.041	13165
510.100	13241
510.130	13303
510.162	13221
510.221	13254
510.251	13254
510.399	13400
510.430	13433
510.465	13512
510.519	13668
510.580	13882
510.668	14281
510.730	14530
510.879	14557
510.916	14547
510.970	14488
511.094	14133
511.133	14093
511.184	14080
511.270	14105
511.359	14260
511.363	14275
511.418	14464
511.481	14491
511.572	14453
511.631	14605
511.689	14903
511.880	15410
511.912	15605
511.932	15690
512.123	15208
512.170	15056
512.229	14512
512.303	14334
512.327	14220
512.409	14276
512.557	14569
512.678	14870
512.768	14995
512.799	14962
512.858	14945
513.040	14507
513.104	14432
513.180	14366
513.346	14072
513.535	13832
513.592	13848
513.823	14970
513.831	14941
513.843	15164
513.857	15266
514.061	13593
514.106	13415
514.125	13202
514.231	12915
514.240	12768
514.271	12805
514.301	12884
514.415	12944
514.430	12869
514.523	13001
514.618	13017
514.691	12908
514.754	12627
514.843	12674
514.904	12856
514.935	13125
514.992	13412
515.047	13799
515.115	14053
515.178	14299
515.288	13878
515.378	13419
515.438	13110
515.499	12929
515.536	12832
515.680	12617
515.805	12925
515.859	12868
515.907	12834
515.978	12503
515.980	12474
516.043	12021
516.094	11861
516.110	11646
516.145	11352
516.246	11072
516.279	10968
516.336	11291
516.411	11709
516.494	11910
516.500	12137
516.698	12252
516.746	11313
516.762	11098
516.839	10861
516.841	10724
516.900	10495
516.940	10099
517.001	10139
517.078	10098
517.173	10699
517.209	10945
517.297	11109
517.333	10900
517.483	10829
517.541	10622
517.584	10524
517.629	10711
517.662	10766
517.693	10748
517.868	10920
518.013	10718
518.031	10628
518.087	10656
518.177	10542
518.180	10532
518.229	10548
518.296	10778
518.377	10552
518.469	10359
518.475	10200
518.560	10052
518.656	10181
518.739	10156
518.787	10235
518.824	10344
518.966	10414
518.994	10474
519.011	10425
519.105	10223
519.131	10272
519.172	10289
519.193	10346
519.222	10536
519.251	10551
519.316	10948
519.374	11461
519.458	11438
519.518	11420
519.640	11759
519.757	11785
519.788	11784
519.999	11674
520.028	11703
520.056	11705
520.146	11753
520.177	11738
520.238	11643
520.243	11660
520.330	11782
520.444	11920
520.478	11869
520.511	12006
520.596	11776
520.688	11325
520.758	11294
520.839	11398
520.842	11398
520.876	11384
520.987	11308
521.109	11649
521.170	11581
521.297	11194
521.321	11252
521.381	11237
521.417	11222
521.487	11256
521.528	11353
521.651	11646
521.796	11452
521.806	11416
521.859	11231
521.947	11284
522.007	11453
522.067	11508
522.157	11859
522.279	12168
522.426	12457
522.466	12502
522.468	12506
522.516	12697
522.519	12697
522.587	12549
522.608	12569
522.667	12898
522.728	13017
522.767	13176
522.864	13315
522.937	13377
523.062	13310
523.269	13189
523.319	13144
523.329	13152
523.369	13189
523.540	12889
523.599	12838
523.631	12702
523.716	12659
523.787	12549
523.870	12220
523.958	12251
524.063	12368
524.068	12428
524.087	12434
524.115	12410
524.232	12301
524.319	12697
524.320	12756
524.406	13033
524.469	13203
524.526	13463
524.559	13586
524.647	13705
524.710	13868
524.796	13595
524.984	14056
525.011	14383
525.026	14383
525.080	14787
525.133	15236
525.389	15703
525.401	15915
525.491	16009
525.561	15946
525.726	15908
525.791	15964
525.851	16083
525.922	16136
525.970	16118
526.028	15984
526.114	16004
526.424	15931
526.464	15929
526.628	15755
526.738	15683
526.808	15771
526.874	15809
526.961	15659
527.018	15379
527.051	15475
527.142	15547
527.196	15438
527.287	15102
527.346	14999
527.408	14946
527.470	14713
527.528	14698
527.560	14789
527.646	14790
527.709	14567
527.769	14504
527.775	14267
527.830	14204
528.006	13514
528.218	12944
528.368	12300
528.426	12223
528.501	12111
528.553	11818
528.610	11542
528.790	11551
528.819	11674
528.867	11939
528.908	12161
528.998	12194
529.121	12377
529.148	12119
529.208	12221
529.270	12296
529.359	12503
529.420	12339
529.542	12409
529.677	12367
529.683	12254
529.749	12121
529.860	11939
529.876	11760
529.928	11550
529.960	11504
529.993	11516
530.106	11339
530.196	11390
530.231	11394
530.355	11537
530.528	11414
530.617	11318
530.677	11276
530.738	11234
530.799	11167
530.892	11217
530.956	11215
531.010	11022
531.159	10998
531.310	10670
531.397	10540
531.431	10386
531.517	10224
531.576	10235
531.727	10290
531.733	10338
531.768	10369
531.789	10320
531.878	10137
531.957	9911
532.028	9835
532.121	9488
532.187	9253
532.211	9099
532.268	8971
532.328	8880
532.365	8885
532.388	8892
532.453	8879
532.560	8837
532.656	8963
532.774	8717
532.834	8702
533.033	8680
533.044	8591
533.056	8422
533.131	8409
533.208	8173
533.213	8129
533.236	8048
533.263	7913
533.320	7787
533.449	7642
533.571	7461
533.600	7379
533.715	7298
533.756	6948
533.836	6840
534.023	6998
534.047	7037
534.262	7090
534.323	7093
534.334	7031
534.384	6856
534.415	6648
534.468	6464
534.585	6183
534.669	6093
534.702	6078
534.817	5675
534.891	5527
534.966	4987
535.061	4689
535.135	4713
535.209	4972
535.266	5453
535.350	5835
535.450	6612
535.631	7064
535.748	7669
535.780	7783
535.839	7928
535.922	7920
535.939	7926
536.022	8136
536.084	8329
536.200	8400
536.271	8555
536.323	8649
536.355	8710
536.438	8502
536.500	8524
536.591	8446
536.658	8376
536.678	8568
536.793	8701
536.806	8980
536.948	9583
536.983	9598
537.086	9853
537.134	9933
537.226	9584
537.279	9639
537.364	9971
537.403	9887
537.459	9911
537.489	10093
537.579	10411
537.677	10703
537.730	10700
537.791	10553
537.851	10573
537.930	10547
538.001	10440
538.081	10340
538.125	10353
538.451	10978
538.523	11016
538.571	11141
538.632	11240
538.722	11292
538.818	11325
538.897	11357
538.931	11222
539.012	11159
539.095	11183
539.226	11062
539.295	11092
539.408	11257
539.441	11205
539.502	11157
539.560	11058
539.678	11541
539.710	11691
539.867	12070
539.977	12024
540.073	12317
540.255	12276
540.258	12373
540.313	12507
540.371	12789
540.427	12746
540.488	12804
540.549	12668
540.646	12538
540.729	12371
540.817	12598
540.912	12694
540.972	12809
541.119	12832
541.158	13055
541.181	13008
541.298	12973
541.359	13424
541.537	13335
541.690	13620
541.720	13630
541.750	13709
541.844	13738
541.879	13787
541.930	13708
541.987	13385
542.151	12639
542.197	12536
542.257	12262
542.377	12555
542.462	13156
542.498	13034
542.559	13140
542.753	12812
542.829	12568
542.887	12611
542.923	12580
542.979	12604
543.044	12451
543.219	12166
543.223	12354
543.252	12620
543.367	12698
543.441	12888
543.549	13076
543.580	12820
543.615	12786
543.672	12599
543.729	12434
543.792	12328
544.178	13104
544.273	13072
544.327	13082
544.360	13284
544.418	13312
544.447	13254
544.481	13201
544.551	13024
544.630	13144
544.721	13111
544.810	12720
544.900	12774
545.020	12596
545.082	12501
545.156	12452
545.228	12387
545.290	12352
545.355	12194
545.358	12218
545.417	12256
545.502	12430
545.563	12495
545.622	12554
545.680	12655
545.712	12688
545.828	12892
545.923	12942
545.952	12971
546.129	12514
546.163	12571
546.222	12543
546.307	12578
546.398	12470
546.458	12345
546.521	12448
546.562	12462
546.580	12475
546.580	12462
546.697	12537
546.757	12783
546.852	12730
547.081	12721
547.166	12638
547.167	12638
547.180	12679
547.273	12629
547.367	12669
547.391	12748
547.564	12639
547.598	12749
547.630	12769
547.699	12725
547.766	12602
547.812	12784
547.884	12793
547.991	12655
548.029	12666
548.078	12773
548.137	12774
548.171	12734
548.230	12630
548.288	12583
548.319	12564
548.320	12589
548.439	12665
548.498	12519
548.574	12359
548.649	12239
548.655	12243
548.771	12093
548.829	12185
548.895	11895
548.949	11982
548.977	12001
549.042	11955
549.069	11931
549.098	11839
549.137	11897
549.190	11902
549.220	12041
549.277	11960
549.367	11850
549.429	11786
549.489	11773
549.550	11755
549.654	11842
549.698	11624
549.730	11677
549.789	11924
549.852	11747
550.000	12178
550.057	12056
550.087	11988
550.118	11736
550.146	11852
550.211	12032
550.270	12202
550.417	12183
550.447	12070
550.456	11921
550.507	11993
550.569	12009
550.690	12047
550.777	11941
550.845	12102
550.914	12086
550.990	12071
551.056	12043
551.150	11957
551.198	12063
551.271	12188
551.385	12414
551.445	12649
551.499	12817
551.588	12689
551.647	12622
551.677	12593
551.771	12541
551.879	12614
551.948	12844
551.982	12810
552.044	12866
552.058	12983
552.196	13349
552.278	13636
552.310	13737
552.369	13739
552.433	13884
552.522	13853
552.578	13803
552.610	13644
552.668	13592
552.727	13490
552.735	13484
552.847	13693
552.857	13705
552.973	13758
553.031	13812
553.033	13793
553.154	13709
553.211	13732
553.268	13633
553.300	13608
553.357	13668
553.452	13858
553.478	13964
553.720	13560
553.857	13820
553.932	13773
553.989	13682
554.050	13698
554.081	13666
554.139	13627
554.173	13635
554.233	13593
554.291	13751
554.324	13697
554.408	13708
554.557	13480
554.651	13551
554.756	13544
554.769	13538
554.827	13503
554.889	13528
554.953	13537
555.067	13653
555.073	13642
555.103	13709
555.217	13776
555.253	13780
555.428	13645
555.431	13647
555.459	13658
555.462	13665
555.519	13735
555.607	13907
555.651	13941
555.745	13838
555.820	13781
555.877	13700
555.884	13694
556.089	13665
556.149	13678
556.179	13685
556.239	13694
556.270	13691
556.327	13745
556.359	13761
556.421	13755
556.477	13959
556.545	14023
556.599	14139
556.631	14168
556.671	14179
556.727	14228
556.779	13962
556.874	13897
556.929	13818
556.957	13956
557.053	13854
557.078	13765
557.110	13727
557.168	13867
557.215	13918
557.291	13848
557.320	13859
557.378	13749
557.438	13589
557.439	13573
557.560	13299
557.709	13026
557.743	12910
557.827	12824
557.893	12767
557.978	12760
558.010	12665
558.129	12562
558.209	12588
558.212	12588
558.314	12342
558.368	12312
558.521	12348
558.586	12371
558.650	12351
558.668	12414
558.954	12444
559.027	12566
559.060	12489
559.090	12455
559.178	12211
559.267	12488
559.328	12446
559.388	12403
559.421	12318
559.509	12223
559.597	12184
559.628	12190
559.752	12076
559.847	12140
559.962	12213
560.020	12310
560.078	12341
560.139	12485
560.228	12921
560.264	13000
560.321	13049
560.377	13054
560.441	12960
560.527	12968
560.588	12958
560.652	12840
560.709	12761
560.737	12765
560.752	12779
560.770	12779
560.840	12904
560.979	12880
561.008	12878
561.044	12864
561.157	13118
561.251	13227
561.281	13182
561.349	13155
561.352	13058
561.414	12943
561.433	12969
561.490	12956
561.581	13919
561.668	14386
561.730	14590
561.790	14670
561.826	14625
561.914	14600
561.969	14530
562.033	14415
562.091	14466
562.179	14811
562.298	14996
562.330	14987
562.387	14977
562.419	14840
562.456	14927
562.508	15022
562.569	15416
562.907	14986
562.960	14995
563.110	14783
563.149	14730
563.200	14636
563.259	14533
563.353	14428
563.410	14387
563.531	14191
563.618	14052
563.707	13917
563.862	13904
564.040	13737
564.095	13643
564.222	13607
564.242	13700
564.387	13485
564.455	13566
564.698	13663
564.806	14241
564.941	14293
565.054	14383
565.062	14433
565.074	14410
565.084	14488
565.122	14591
565.236	14566
565.271	14591
565.283	14764
565.320	14813
565.368	14834
565.382	14809
565.428	14815
565.459	14782
565.476	14735
565.509	14843
565.652	14689
565.662	14697
565.943	14579
566.023	14817
566.032	14803
566.089	14707
566.098	14742
566.132	14821
566.203	14872
566.270	14848
566.321	14712
566.408	14815
566.498	14877
566.650	14604
566.707	14559
566.860	14381
566.866	14373
566.941	14478
566.958	14531
567.024	14555
567.031	14712
567.040	14786
567.145	14742
567.171	14629
567.229	14560
567.284	14458
567.323	14476
567.459	14377
567.490	14359
567.565	14250
567.614	14281
567.675	14117
567.707	13936
567.789	13689
567.850	13395
567.921	13337
568.035	13291
568.040	13430
568.060	13505
568.120	13464
568.153	13499
568.210	13551
568.271	13772
568.363	13937
568.420	13952
568.509	13881
568.570	13896
568.661	13822
568.719	13535
568.991	13651
569.050	13596
569.082	13579
569.175	13494
569.231	13490
569.348	13301
569.409	13298
569.498	13448
569.621	13329
569.738	13097
569.769	13055
569.819	13100
569.930	13016
570.008	12957
570.070	12969
570.163	13092
570.192	13010
570.288	13009
570.349	13075
570.428	13121
570.519	13105
570.580	13116
570.640	13085
570.672	13021
570.879	13246
570.919	13054
571.087	13329
571.093	13317
571.147	13338
571.214	13360
571.247	13364
571.271	13466
571.301	13512
571.417	13792
571.452	13754
571.546	13899
571.633	14037
571.661	14071
571.699	14039
571.719	13970
571.848	14220
571.965	14379
572.108	14277
572.153	14458
572.337	14749
572.439	14902
572.510	14936
572.589	14711
572.739	14849
572.797	14990
572.863	14889
572.924	14821
572.979	14779
573.058	14891
573.074	15096
573.102	15127
573.157	15114
573.251	14954
573.397	15060
573.431	14974
573.492	14805
573.521	14769
573.643	14616
573.699	14656
573.731	14766
573.908	15023
573.937	15035
573.967	15100
574.028	15216
574.166	15251
574.178	15269
574.268	14889
574.303	14891
574.428	14769
574.451	14764
574.456	14813
574.478	15000
574.511	14901
574.606	14758
574.661	15022
574.720	14768
574.751	14692
574.811	14608
574.871	14469
574.931	14426
574.996	14393
575.051	14530
575.171	14276
575.347	14223
575.458	14058
575.501	14103
575.576	14174
575.617	14417
575.618	14406
575.709	14264
575.859	14178
575.898	14290
575.984	14571
576.016	14592
576.045	14544
576.069	14584
576.221	15033
576.339	15096
576.371	15108
576.421	14912
576.489	14881
576.522	14881
576.580	14730
576.617	14661
576.669	14695
576.700	14644
576.789	14590
576.853	14548
576.883	14631
577.029	14390
577.061	14342
577.087	14312
577.164	14263
577.244	14225
577.300	14198
577.362	14144
577.391	14062
577.453	14079
577.514	14033
577.573	13947
577.633	13914
577.689	13955
577.721	13968
577.765	14199
577.872	14358
578.020	14072
578.048	13825
578.050	13761
578.089	13728
578.173	13537
578.233	13477
578.408	13416
578.515	13644
578.772	13708
578.830	13440
578.911	13206
579.019	13345
579.135	13171
579.199	13259
579.222	13444
579.455	13456
579.475	13517
579.777	13793
579.794	13788
579.940	13884
580.015	13905
580.057	14182
580.074	14211
580.113	14429
580.342	14654
580.354	14583
580.384	14591
580.411	14578
580.442	14695
580.456	14789
580.491	14834
580.570	14743
580.589	14744
580.610	14905
580.645	14879
580.704	14623
580.726	14566
580.753	14577
580.814	14626
580.908	14632
580.989	14746
581.025	14862
581.064	14827
581.119	14769
581.188	14660
581.334	14633
581.348	14720
581.415	14716
581.527	14608
581.562	14670
581.623	14702
581.711	14744
581.748	14698
581.836	14690
581.891	14484
582.101	14443
582.239	14637
582.256	14630
582.309	14702
582.397	14637
582.406	14711
582.488	14935
582.580	14735
582.613	14508
582.698	13961
582.761	14014
582.822	14062
582.884	14135
582.998	13967
583.149	13682
583.210	13725
583.264	13862
583.395	14128
583.514	13813
583.599	13819
583.632	13787
583.751	13539
583.809	13524
583.829	13524
583.843	13520
583.961	13747
583.992	13774
584.087	13557
584.260	13464
584.382	13535
584.442	13514
584.500	13486
584.588	13853
584.622	13892
584.719	13751
584.801	13973
584.889	14105
585.016	14008
585.053	13757
585.055	13732
585.071	13612
585.101	13556
585.105	13539
585.132	13532
585.162	13319
585.221	13250
585.308	13317
585.368	13379
585.398	13402
585.461	13417
585.499	13412
585.559	12995
585.640	12987
585.702	13360
585.759	13295
585.924	13010
585.924	13010
586.029	13258
586.240	13808
586.298	13956
586.304	14097
586.331	14117
586.448	14316
586.538	14300
586.569	14230
586.592	14193
586.721	13878
586.931	13292
587.050	13677
587.158	13417
587.175	13211
587.230	13165
587.263	13277
587.340	13175
587.379	13192
587.451	13254
587.529	13339
587.595	13344
587.678	13234
587.737	13234
587.801	12862
587.888	12833
587.951	12869
587.980	13044
588.068	12700
588.128	12696
588.189	12751
588.222	12876
588.349	12931
588.457	12971
588.522	12910
588.760	12652
588.851	12801
588.890	12884
588.950	12793
588.970	12786
589.098	12658
589.163	12557
589.241	12701
589.312	12857
589.358	12888
589.423	12830
589.481	12775
589.513	12827
589.718	13092
589.720	13087
589.749	13082
589.752	13096
589.850	13064
589.929	12996
589.958	13039
590.019	13066
590.202	13059
590.408	13002
590.529	12753
590.680	12789
590.710	12836
590.799	12764
590.908	12871
590.953	13005
591.085	13065
591.088	12965
591.188	12611
591.338	12894
591.529	13365
591.583	13423
591.608	13215
591.652	13198
591.671	13208
591.731	13163
591.793	13175
591.850	12990
591.919	13052
591.964	13163
592.001	13248
592.033	13433
592.099	13480
592.150	13587
592.248	13596
592.291	13612
592.359	13722
592.599	14527
592.689	14679
592.786	14668
592.883	14342
592.958	14429
592.991	14438
593.052	14553
593.082	14589
593.198	14635
593.239	14636
593.288	14728
593.348	14815
593.408	14922
593.452	14913
593.470	15077
593.472	15077
593.620	15226
593.621	15224
593.768	15370
593.828	15460
593.903	15419
593.995	15528
594.017	15554
594.040	15560
594.375	15525
594.386	15406
594.511	15603
594.708	15641
594.718	15509
594.741	15654
594.754	15673
594.814	15647
594.852	15745
594.931	15644
594.992	15765
595.008	15902
595.039	15823
595.185	15991
595.193	15812
595.212	15884
595.489	16060
595.511	15826
595.664	16347
595.690	16411
595.692	16435
595.726	16462
595.781	16494
595.836	16406
596.061	16408
596.104	16452
596.110	16440
596.120	16346
596.185	16666
596.262	16574
596.409	16479
596.563	16569
596.673	16664
596.686	16536
596.711	16473
596.984	16959
596.993	16810
597.045	16861
597.114	16729
597.161	16633
597.282	16195
597.331	16230
597.399	16232
597.492	15740
597.553	15670
597.581	15610
597.671	15303
597.765	15289
597.928	15055
597.946	14916
597.976	14914
598.119	14725
598.180	14559
598.210	14551
598.269	14707
598.330	14557
598.390	14492
598.448	14353
598.456	14348
598.512	14346
598.568	14281
598.573	14288
598.659	14140
598.722	14166
598.780	13986
598.869	14004
598.912	14003
598.960	14108
599.052	13930
599.110	13772
599.230	13823
599.298	13752
599.320	13818
599.380	13717
599.419	13363
599.499	13223
599.738	13438
599.830	13590
599.834	13671
599.938	13803
599.959	13758
599.982	13793
600.012	13836
600.129	14231
600.170	14261
600.278	14384
600.374	14627
600.431	14511
600.496	14753
600.525	14818
600.581	14947
600.670	14839
600.702	14851
600.767	14598
600.851	14549
600.888	14458
601.032	14726
601.242	15204
601.334	15165
601.478	15499
601.538	15549
601.600	15643
601.725	15606
601.870	15483
601.940	15208
601.968	15143
601.988	15143
602.082	15104
602.171	15032
602.234	14931
602.286	14926
602.318	14985
602.381	14987
602.451	14767
602.529	14671
602.589	14747
602.652	14701
602.709	14709
602.770	14718
602.804	14656
602.859	14684
602.895	14780
602.978	14593
603.218	14617
603.308	14496
603.581	14408
603.584	14393
603.649	14346
603.733	14221
603.790	14256
603.823	14261
603.884	14337
603.973	14199
604.073	14081
604.129	14111
604.181	14025
604.211	14010
604.271	13810
604.334	13828
604.394	13894
604.427	13970
604.453	13793
604.515	13745
604.611	13537
604.650	13441
604.720	13296
604.808	13121
604.838	13105
604.871	13078
604.932	12951
605.038	12997
605.094	12785
605.219	12752
605.346	12519
605.380	12666
605.412	12705
605.470	12606
605.589	12410
605.648	12519
605.772	12658
